Id,Contrato Venda,Item Contrato,Pedido SalesForce,Tipo,Data de criação,Data Início Entrega,Data Fim Entrega,Quantidade,Valor,Moeda,Incoterms,Id Mot. Rec.,Id Centro,Id Local Exp.,Id UF Origem,Id Origem,Id Cliente,Id UF Destino,Id Destino,Id Itinerário,Id Grupo Merc.,Id Produto
6694,40016451,10,00003543,Contrato Vend Origeo,09/04/2024,26/04/2024,16/04/2024,"15,0","7800,0",USD,CIF,,2171,JG60,RS,"51,0",2330216,MT,77,AC5320,B1450,155104
6695,40016452,10,00003541,Contrato Vend Origeo,09/04/2024,10/05/2024,28/04/2024,"6000,0","58800,0",USD,CIF,,2171,2171,MT,"9,0",1197538,MT,72,AB3840,B1260,156170
6696,40016453,10,00003557,Contrato Vend Origeo,10/04/2024,17/04/2024,10/04/2024,"300,0","1695,0",USD,CIF,,2171,2171,MT,"9,0",2009682,MT,94,AB4861,B1260,156047
6697,40016454,10,00003550,Contrato Vend Origeo,10/04/2024,16/04/2024,12/04/2024,"1500,0","8400,0",USD,CIF,,2165,2165,MA,"5,0",1986830,BA,10,AA3943,B1260,156047
6698,40016455,10,00003571,Contrato Vend Origeo,10/04/2024,19/04/2024,11/04/2024,"1740,0","9831,0",USD,CIF,,2171,2171,MT,"9,0",1062609,MT,95,AB4854,B1260,156047
6699,40016456,10,00003574,Contrato Vend Origeo,10/04/2024,19/04/2024,11/04/2024,"1220,0","6893,0",USD,CIF,,2171,2171,MT,"9,0",2312306,MT,95,AB4854,B1260,156047
6700,40016457,10,00003587,Contrato Vend Origeo,11/04/2024,26/04/2024,26/04/2024,"2000,0","12000,0",USD,CIF,,2171,2171,MT,"9,0",1194277,MT,19,AA7925,B1260,156047
6701,40016458,10,00003584,Contrato Vend Origeo,11/04/2024,26/04/2024,26/04/2024,"700,0","4200,0",USD,CIF,,2171,2171,MT,"9,0",1002475,MT,19,AA7925,B1260,156047
6702,40016459,20,00003575,Contrato Vend Origeo,11/04/2024,09/09/2024,02/09/2024,"1,0","8700,0",BRL,FOB,,2171,JS15,MT,"13,0",2346242,MT,195,AA6876,01000,156277
6703,40016459,10,00003575,Contrato Vend Origeo,11/04/2024,09/09/2024,02/09/2024,"9,0","88200,0",BRL,FOB,,2171,JS15,MT,"13,0",2346242,MT,195,AA6876,01000,157437
6704,40016460,10,00003602,Contrato Vend Origeo,12/04/2024,19/04/2024,15/04/2024,"2500,0","13750,0",USD,CIF,,2171,2171,MT,"9,0",1423165,MT,72,AB3840,B1260,156047
6705,40016461,10,00003592,Contrato Vend Origeo,12/04/2024,15/04/2024,12/04/2024,"1900,0","54720,0",BRL,FOB,,2166,2166,MA,"6,0",2273442,MA,6,AA4021,B1260,156980
6706,40016462,10,00003579,Contrato Vend Origeo,15/04/2024,30/06/2024,01/06/2024,"200,0","90000,0",USD,CIF,,2171,JF60,MT,"13,0",2048146,MT,78,AA6864,B1450,156233
6707,40016463,20,00003632,Contrato Vend Origeo,16/04/2024,10/09/2024,02/09/2024,"7,0","59430,0",BRL,CIF,,2171,JS15,MT,"13,0",1563014,MT,72,AB9081,01000,156277
6708,40016463,10,00003632,Contrato Vend Origeo,16/04/2024,10/09/2024,02/09/2024,"10,0","87000,0",BRL,CIF,,2171,JT67,GO,"50,0",1563014,MT,72,AB9081,01000,156287
6709,40016464,10,00003628,Contrato Vend Origeo,16/04/2024,24/04/2024,24/04/2024,"2500,0","16000,0",USD,CIF,,2171,2171,MT,"9,0",2084484,MT,101,,B1260,156047
6710,40016465,10,00003631,Contrato Vend Origeo,16/04/2024,29/04/2024,22/04/2024,"2000,0","12200,0",USD,CIF,,2171,2171,MT,"9,0",1429537,MT,176,,B1260,156047
6711,40016466,10,00003636,Contrato Vend Origeo,16/04/2024,29/04/2024,18/04/2024,"800,0","7616,0",USD,CIF,,2166,2166,MA,"6,0",1000748,PI,63,AA4098,B1260,156005
6712,40016466,20,00003636,Contrato Vend Origeo,16/04/2024,22/04/2024,17/04/2024,"14000,0","141120,0",USD,CIF,,2166,2166,MA,"6,0",1000748,PI,63,AA4098,B1260,156170
6713,40016467,20,00003644,Contrato Vend Origeo,16/04/2024,29/04/2024,19/04/2024,"700,0","8663,2",USD,CIF,,2166,2166,MA,"6,0",1817888,PI,71,AA4020,B1260,156001
6714,40016467,10,00003644,Contrato Vend Origeo,16/04/2024,29/04/2024,19/04/2024,"9000,0","85680,0",USD,CIF,,2166,2166,MA,"6,0",1817888,PI,71,AA4020,B1260,156005
6715,40016468,10,00003649,Contrato Vend Origeo,16/04/2024,19/04/2024,17/04/2024,"500,0","14000,0",USD,FOB,,2167,2167,TO,"8,0",1652991,TO,254,AA4172,B1260,156007
6716,40016501,10,00003035,Contrato Vend Origeo,26/02/2024,08/03/2024,04/03/2024,"3000,0","156000,0",BRL,CIF,,2171,2171,MT,"9,0",1002605,MT,69,AB3838,B1260,155992
6717,40016502,10,26022024,Contrato Vend Origeo,26/02/2024,04/03/2024,26/02/2024,"15000,0","243616,8",BRL,FOB,,2171,2171,MT,"9,0",2371299,PR,282,AC1333,B1260,156908
6718,40016503,10,00003009,Contrato Vend Origeo,26/02/2024,29/02/2024,26/02/2024,"300,0","9390,0",USD,CIF,,2165,2165,MA,"5,0",1460004,BA,128,,B1260,156007
6719,40016504,20,00003016,Contrato Vend Origeo,26/02/2024,29/02/2024,26/02/2024,"1240,0","93000,0",BRL,CIF,31,2165,2165,MA,"5,0",1656517,BA,21,AA3926,01000,157372
6720,40016504,10,00003016,Contrato Vend Origeo,26/02/2024,29/02/2024,26/02/2024,"1200,0","93000,0",BRL,CIF,31,2165,2165,MA,"5,0",1656517,BA,21,AA3926,01000,157373
6721,40016504,30,00003016,Contrato Vend Origeo,26/02/2024,29/02/2024,26/02/2024,"1200,0","93000,0",BRL,CIF,30,2165,2165,MA,"5,0",1656517,BA,21,AA3926,01000,157463
6722,40016504,40,00003016,Contrato Vend Origeo,26/02/2024,29/02/2024,26/02/2024,"1240,0","93000,0",BRL,CIF,30,2165,2165,MA,"5,0",1656517,BA,21,AA3926,01000,157473
6723,40016505,10,00003056,Contrato Vend Origeo,29/02/2024,11/03/2024,04/03/2024,"600,0","8282,4",USD,CIF,,2166,2166,MA,"6,0",1162291,PI,140,AA4070,B1260,156055
6724,40016506,10,00003049,Contrato Vend Origeo,29/02/2024,11/03/2024,05/03/2024,"146,0","62312,8",USD,FOB,31,2166,JF58,MA,"1,0",1003661,MA,57,AA3835,B1450,155104
6725,40016506,20,00003049,Contrato Vend Origeo,29/02/2024,11/03/2024,05/03/2024,"145,59","62137,81",USD,FOB,,2166,JF58,MA,"1,0",1003661,MA,57,AA3835,B1450,156370
6726,40016507,20,00003111,Contrato Vend Origeo,04/03/2024,05/03/2024,05/03/2024,"240,0","1476,0",USD,CIF,,2171,2171,MT,"9,0",1000332,MT,158,AB4852,B1260,155997
6727,40016507,10,00003111,Contrato Vend Origeo,04/03/2024,05/03/2024,05/03/2024,"280,0","8400,0",USD,CIF,,2171,2171,MT,"9,0",1000332,MT,158,AB4852,B1260,156007
6728,40016508,10,00003099,Contrato Vend Origeo,05/03/2024,15/03/2024,11/03/2024,"40,0","2596,0",BRL,CIF,,2165,2165,MA,"5,0",1002038,BA,10,AA3943,B1260,156843
6729,40016509,10,00003110,Contrato Vend Origeo,05/03/2024,12/03/2024,08/03/2024,"1400,0","27216,0",USD,CIF,,2165,2165,MA,"5,0",1845672,BA,53,AA3988,B1260,156071
6730,40016510,10,00003107,Contrato Vend Origeo,05/03/2024,30/06/2024,01/06/2024,"1300,0","546000,0",USD,CIF,,2171,JF60,MT,"13,0",1056999,MT,141,AA6889,B1450,153409
6731,40016511,20,00003086,Contrato Vend Origeo,05/03/2024,31/03/2024,25/03/2024,"500,0","4300,0",USD,CIF,,2166,2166,MA,"6,0",2141727,MA,274,,B1260,156005
6732,40016511,10,00003086,Contrato Vend Origeo,05/03/2024,20/03/2024,11/03/2024,"1780,0","33820,0",USD,CIF,A0,2166,2166,MA,"6,0",2141727,MA,274,,B1260,156071
6733,40016512,10,00003119,Contrato Vend Origeo,05/03/2024,11/03/2024,05/03/2024,"3,0","31500,0",BRL,FOB,,2168,JT66,BA,"12,0",1000892,PI,139,AC1904,01000,157404
6734,40016513,10,00003139,Contrato Vend Origeo,07/03/2024,15/03/2024,11/03/2024,"100,0","46500,0",USD,FOB,,2171,JF61,MT,"13,0",1891782,MT,158,,B1450,155104
6735,40016514,10,00003136,Contrato Vend Origeo,07/03/2024,15/03/2024,11/03/2024,"80,0","37200,0",USD,FOB,,2171,JF61,MT,"13,0",2090393,MT,121,,B1450,155104
6736,40016515,10,00003151,Contrato Vend Origeo,07/03/2024,12/03/2024,08/03/2024,"500,0","75000,0",BRL,FOB,,2165,2165,MA,"5,0",1000674,BA,128,AA3962,B1260,156007
6737,40016516,10,00003152,Contrato Vend Origeo,07/03/2024,12/03/2024,08/03/2024,"600,0","51516,0",BRL,CIF,31,2165,2165,MA,"5,0",1432804,BA,53,AA3988,01000,157373
6738,40016516,20,00003152,Contrato Vend Origeo,07/03/2024,12/03/2024,08/03/2024,"600,0","51516,0",BRL,CIF,,2165,2165,MA,"5,0",1432804,BA,53,AA3988,01000,157463
6739,40016517,10,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"920,0","59321,6",BRL,CIF,31,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157342
6740,40016517,40,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"40,0","2404,8",BRL,CIF,31,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157353
6741,40016517,20,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"140,0","8016,4",BRL,CIF,31,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157372
6742,40016517,30,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"120,0","8016,0",BRL,CIF,31,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157373
6743,40016517,50,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"920,0","59321,6",BRL,CIF,,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157446
6744,40016517,80,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"40,0","2404,8",BRL,CIF,,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157447
6745,40016517,70,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"120,0","8016,0",BRL,CIF,,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157463
6746,40016517,60,00003145,Contrato Bonf Origeo,07/03/2024,22/03/2024,08/03/2024,"140,0","8016,4",BRL,CIF,,2165,2165,MA,"5,0",1728999,BA,11,AA3966,01000,157473
6747,40016518,10,00003157,Contrato Vend Origeo,11/03/2024,15/03/2024,11/03/2024,"10000,0","47900,0",USD,CIF,,2171,2171,MT,"9,0",1062609,MT,95,AB4854,B1260,156819
6748,40016519,10,00003165,Contrato Vend Origeo,11/03/2024,20/03/2024,11/03/2024,"3300,0","412500,0",BRL,CIF,,2167,2167,TO,"8,0",2089565,TO,55,AA4162,B1260,156007
6749,40016520,10,00003168,Contrato Vend Origeo,12/03/2024,29/03/2024,18/03/2024,"675,0","6547,5",USD,CIF,,2165,2165,MA,"5,0",2056863,BA,12,AA3997,B1260,156019
6750,40016521,10,00003146,Contrato Vend Origeo,12/03/2024,14/03/2024,09/03/2024,"600,0","16450,56",USD,CIF,,2167,2167,TO,"8,0",1978337,PA,232,,B1260,156007
6751,40016522,10,00003173,Contrato Vend Origeo,13/03/2024,15/03/2024,13/03/2024,"18000,0","99000,0",USD,CIF,,2171,2171,MT,"9,0",1062667,MT,32,AA7700,B1260,156980
6752,40016523,10,00003172,Contrato Vend Origeo,13/03/2024,18/03/2024,13/03/2024,"2000,0","9580,0",USD,CIF,,2171,2171,MT,"9,0",2258193,MT,52,AB3973,B1260,156819
6753,40016524,20,00003198,Contrato Vend Origeo,14/03/2024,29/03/2024,25/03/2024,"100,0","7500,0",BRL,CIF,,2165,2165,MA,"5,0",1002466,BA,53,AA3988,B1260,156843
6754,40016524,10,00003198,Contrato Vend Origeo,14/03/2024,29/03/2024,25/03/2024,"100,0","7500,0",BRL,CIF,31,2165,2165,MA,"5,0",1002466,BA,53,AA3988,B1260,156853
6755,40016525,10,00003219,Contrato Vend Origeo,14/03/2024,29/03/2024,20/03/2024,"800,0","24000,0",USD,CIF,,2165,2165,MA,"5,0",1003960,BA,12,AA3997,B1260,156007
6756,40016526,10,00003220,Contrato Vend Origeo,15/03/2024,20/03/2024,18/03/2024,"2440,0","10980,0",USD,CIF,,2166,2166,MA,"6,0",2043114,MA,83,AA4015,B1260,155989
6757,40016527,10,00003255,Contrato Vend Origeo,18/03/2024,30/06/2024,04/06/2024,"336,0","158928,0",USD,CIF,,2171,JF60,MT,"13,0",1087058,MT,84,AA6928,B1450,156233
6758,40016528,10,00003261,Contrato Vend Origeo,19/03/2024,30/06/2024,15/05/2024,"90,0","25200,0",USD,FOB,,2171,JF60,MT,"13,0",2131905,MT,52,AA6922,B1450,157000
6759,40016529,10,00003260,Contrato Vend Origeo,19/03/2024,30/06/2024,15/05/2024,"45,0","13275,0",USD,FOB,,2171,JF60,MT,"13,0",2131905,MT,52,AA6922,B1450,157000
6760,40016530,10,00003246,Contrato Vend Origeo,19/03/2024,30/06/2024,03/06/2024,"530,0","217300,0",USD,CIF,,2171,JF60,MT,"13,0",1193517,MT,84,AA6928,B1450,156233
6761,40016531,10,00003252,Contrato Vend Origeo,19/03/2024,30/06/2024,01/06/2024,"740,0","333000,0",USD,CIF,,2171,JF60,MT,"13,0",2089349,MT,88,AB4846,B1450,156233
6762,40016532,50,00003214,Contrato Vend Origeo,19/03/2024,20/08/2024,22/07/2024,"10000,0","37000,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,155989
6763,40016532,10,00003214,Contrato Vend Origeo,19/03/2024,10/09/2024,20/08/2024,"11000,0","104500,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,155992
6764,40016532,40,00003214,Contrato Vend Origeo,19/03/2024,05/09/2024,22/07/2024,"6000,0","30000,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,155997
6765,40016532,20,00003214,Contrato Vend Origeo,19/03/2024,30/09/2024,05/09/2024,"2800,0","74200,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156007
6766,40016532,60,00003214,Contrato Vend Origeo,19/03/2024,30/08/2024,20/08/2024,"60,0","1050,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156031
6767,40016532,30,00003214,Contrato Vend Origeo,19/03/2024,10/10/2024,02/10/2024,"2000,0","22000,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156170
6768,40016532,70,00003214,Contrato Vend Origeo,19/03/2024,30/08/2024,20/08/2024,"60,0","10080,0",USD,CIF,A2,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156725
6769,40016533,10,00003244,Contrato Vend Origeo,19/03/2024,30/05/2024,01/05/2024,"75,0","30750,0",USD,CIF,,2171,JF60,MT,"13,0",1193517,MT,84,AA6928,B1450,156233
6770,40016534,20,00003271,Contrato Vend Origeo,20/03/2024,28/06/2024,03/06/2024,"20,0","36230,55",BRL,FOB,,2165,JF10,BA,"3,0",1000649,BA,21,AA3698,B1450,153482
6771,40016534,10,00003271,Contrato Vend Origeo,20/03/2024,28/06/2024,03/06/2024,"60,0","115200,48",BRL,FOB,,2165,JF39,BA,"3,0",1000649,BA,21,AA3698,B1450,153482
6772,40016534,30,00003271,Contrato Vend Origeo,20/03/2024,31/07/2024,01/07/2024,"46,0","142372,43",BRL,FOB,,2165,JF39,BA,"3,0",1000649,BA,21,AA3698,B1450,153654
6773,40016535,10,00003222,Contrato Vend Origeo,20/03/2024,30/06/2024,03/06/2024,"660,0","1045156,2",BRL,CIF,,2171,JF60,MT,"13,0",2344092,MT,181,AB5814,B1450,157000
6774,40016536,10,00003265,Contrato Vend Origeo,20/03/2024,30/06/2024,03/06/2024,"200,0","63000,0",USD,CIF,,2171,JF60,MT,"13,0",2313710,MT,17,AA6915,B1450,157000
6775,40016537,10,00003268,Contrato Vend Origeo,20/03/2024,30/06/2024,03/06/2024,"275,0","83875,0",USD,CIF,,2171,JF60,MT,"13,0",2344025,MT,104,AA6896,B1450,157000
6776,40016538,10,00003262,Contrato Vend Origeo,20/03/2024,30/06/2024,03/06/2024,"162,0","256538,34",BRL,CIF,,2171,JF60,MT,"13,0",2258070,MT,17,AA6915,B1450,157000
6777,40016539,10,00003269,Contrato Vend Origeo,20/03/2024,30/06/2024,03/06/2024,"640,0","195200,0",USD,CIF,,2171,JF60,MT,"13,0",2344046,MT,17,,B1450,157000
6778,40016540,10,00003280,Contrato Vend Origeo,20/03/2024,21/03/2024,20/03/2024,"2,0","21670,2",BRL,FOB,,2168,JT66,BA,"12,0",1105976,PI,140,AC3420,01000,157404
6779,40016541,10,00003288,Contrato Vend Origeo,20/03/2024,27/03/2024,25/03/2024,"7000,0","39900,0",USD,CIF,FE,2171,2171,MT,"9,0",1191448,MT,104,,B1260,156036
6780,40016542,10,00003301,Contrato Vend Origeo,22/03/2024,29/03/2024,25/03/2024,"2000,0","11200,0",USD,CIF,,2165,2165,MA,"5,0",1986830,BA,10,AA3943,B1260,156047
6781,40016543,10,00003304,Contrato Vend Origeo,23/03/2024,30/06/2024,01/06/2024,"20,0","9460,0",USD,CIF,,2171,JF60,MT,"13,0",2340522,MT,85,AA6899,B1450,156233
6782,40016544,10,00003312,Contrato Vend Origeo,25/03/2024,27/03/2024,25/03/2024,"1,0","12424,95",BRL,FOB,,2168,JT66,BA,"12,0",2014945,PI,237,AC4170,01000,157404
6783,40016545,10,00003279,Contrato Vend Origeo,25/03/2024,28/06/2024,01/05/2024,"63000,0","247968,0",USD,CIF,,2166,2166,MA,"6,0",1093828,PI,129,AA4106,B1260,156819
6784,40016546,10,00003313,Contrato Vend Origeo,26/03/2024,30/03/2024,27/03/2024,"2800,0","56000,0",BRL,CIF,A2,2167,2167,TO,"8,0",1868162,TO,258,,B1260,156069
6785,40016547,10,00003359,Contrato Bonf Origeo,27/03/2024,05/04/2024,28/03/2024,"13,0","153219,69",BRL,CIF,,2168,JT66,BA,"12,0",2281127,PI,71,AC4468,01000,157404
6786,40016548,10,00003371,Contrato Vend Origeo,28/03/2024,01/04/2024,29/03/2024,"5,0","64494,35",BRL,FOB,,2165,JT66,BA,"12,0",1194965,BA,53,AA3988,01000,157404
6787,40016549,10,00003372,Contrato Vend Origeo,28/03/2024,19/04/2024,11/04/2024,"1000,0","8500,0",USD,CIF,FA,2165,2165,MA,"5,0",1966962,BA,11,AA3966,B1260,156005
6788,40016550,10,00003374,Contrato Vend Origeo,28/03/2024,30/06/2024,03/06/2024,"4500,0","9139500,0",BRL,CIF,,2171,JF60,MT,"13,0",1062654,MT,99,AB5203,B1450,156233
6789,40016551,10,00003396,Contrato Vend Origeo,28/03/2024,06/04/2024,29/03/2024,"6000,0","60540,0",USD,CIF,A2,2171,2171,MT,"9,0",1421941,MT,17,AA8265,B1260,155992
6790,40016551,20,00003396,Contrato Vend Origeo,28/03/2024,06/04/2024,29/03/2024,"400,0","11176,0",USD,CIF,A2,2171,2171,MT,"9,0",1421941,MT,17,AA8265,B1260,156007
6791,40016551,30,00003396,Contrato Vend Origeo,28/03/2024,06/04/2024,29/03/2024,"2700,0","31347,0",USD,CIF,A2,2171,2171,MT,"9,0",1421941,MT,17,AA8265,B1260,156170
6792,40016552,20,00003481,Contrato Vend Origeo,30/03/2024,10/01/2025,10/12/2024,"300,0","8379,0",USD,CIF,,2171,2171,MT,"9,0",2308822,MT,17,AA8265,B1260,156007
6793,40016552,10,00003481,Contrato Vend Origeo,30/03/2024,10/01/2025,10/12/2024,"1000,0","13910,0",USD,CIF,,2171,2171,MT,"9,0",2308822,MT,17,AA8265,B1260,156070
6794,40016553,10,00003420,Contrato Vend Origeo,01/04/2024,02/12/2024,01/12/2024,"10600,0","90100,0",USD,CIF,,2171,2171,MT,"9,0",2293467,MT,132,,B1260,155992
6795,40016553,20,00003420,Contrato Vend Origeo,01/04/2024,02/10/2024,01/10/2024,"900,0","22500,0",USD,CIF,,2171,2171,MT,"9,0",2293467,MT,132,,B1260,156007
6796,40016553,30,00003420,Contrato Vend Origeo,01/04/2024,02/09/2024,01/09/2024,"400,0","8000,0",USD,CIF,,2171,2171,MT,"9,0",2293467,MT,132,,B1260,156024
6797,40016554,10,00003410,Contrato Vend Origeo,01/04/2024,02/12/2024,01/12/2024,"8840,0","75140,0",USD,CIF,,2171,2171,MT,"9,0",2310106,MT,102,,B1260,155992
6798,40016554,20,00003410,Contrato Vend Origeo,01/04/2024,02/10/2024,01/10/2024,"2900,0","72500,0",USD,CIF,,2171,2171,MT,"9,0",2310106,MT,102,,B1260,156007
6799,40016554,30,00003410,Contrato Vend Origeo,01/04/2024,02/09/2024,01/09/2024,"280,0","5600,0",USD,CIF,,2171,2171,MT,"9,0",2310106,MT,102,,B1260,156024
6800,40016555,20,00003430,Contrato Vend Origeo,01/04/2024,20/09/2024,02/09/2024,"4500,0","40500,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,155988
6801,40016555,30,00003430,Contrato Vend Origeo,01/04/2024,30/08/2024,12/08/2024,"10000,0","95000,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,155992
6802,40016555,60,00003430,Contrato Vend Origeo,01/04/2024,23/08/2024,12/08/2024,"460,0","5980,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,156001
6803,40016555,40,00003430,Contrato Vend Origeo,01/04/2024,25/10/2024,07/10/2024,"600,0","15900,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,156007
6804,40016555,70,00003430,Contrato Vend Origeo,01/04/2024,23/08/2024,12/08/2024,"60,0","1050,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,156031
6805,40016555,50,00003430,Contrato Vend Origeo,01/04/2024,25/10/2024,14/10/2024,"5000,0","55000,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,156170
6806,40016555,10,00003430,Contrato Vend Origeo,01/04/2024,30/07/2024,15/07/2024,"8000,0","32000,0",USD,CIF,,2171,2171,MT,"9,0",1063065,MT,17,AA8265,B1260,156819
6807,40016556,10,00003411,Contrato Vend Origeo,01/04/2024,02/12/2024,01/12/2024,"100,0","850,0",USD,CIF,,2171,2171,MT,"9,0",2051630,MT,161,,B1260,155992
6808,40016556,20,00003411,Contrato Vend Origeo,01/04/2024,02/10/2024,01/10/2024,"1700,0","42500,0",USD,CIF,,2171,2171,MT,"9,0",2051630,MT,161,,B1260,156007
6809,40016556,30,00003411,Contrato Vend Origeo,01/04/2024,02/09/2024,01/09/2024,"300,0","6000,0",USD,CIF,,2171,2171,MT,"9,0",2051630,MT,161,,B1260,156024
6810,40016557,50,00003424,Contrato Vend Origeo,01/04/2024,24/01/2025,06/01/2025,"2000,0","7400,0",USD,CIF,,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,155989
6811,40016557,20,00003424,Contrato Vend Origeo,01/04/2024,20/12/2024,09/12/2024,"2000,0","19000,0",USD,CIF,,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,155992
6812,40016557,40,00003424,Contrato Vend Origeo,01/04/2024,20/12/2024,09/12/2024,"500,0","6500,0",USD,CIF,,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156001
6813,40016557,30,00003424,Contrato Vend Origeo,01/04/2024,15/01/2025,02/01/2025,"2000,0","26000,0",USD,CIF,,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156070
6814,40016557,10,00003424,Contrato Vend Origeo,01/04/2024,20/12/2024,09/12/2024,"5000,0","20000,0",USD,CIF,,2171,2171,MT,"9,0",1003015,MT,17,AA8265,B1260,156819
6815,40016558,10,00003409,Contrato Vend Origeo,01/04/2024,02/12/2024,01/12/2024,"23200,0","197200,0",USD,CIF,,2171,2171,MT,"9,0",2381830,MT,261,,B1260,155992
6816,40016558,20,00003409,Contrato Vend Origeo,01/04/2024,02/10/2024,01/10/2024,"1800,0","45000,0",USD,CIF,,2171,2171,MT,"9,0",2381830,MT,261,,B1260,156007
6817,40016558,30,00003409,Contrato Vend Origeo,01/04/2024,02/09/2024,01/09/2024,"820,0","16400,0",USD,CIF,,2171,2171,MT,"9,0",2381830,MT,261,,B1260,156024
6818,40016559,30,00003400,Contrato Vend Origeo,03/04/2024,09/09/2024,02/09/2024,"1,0","8485,0",BRL,CIF,,2171,JS15,MT,"13,0",1565449,MT,72,AA6865,01000,156277
6819,40016559,20,00003400,Contrato Vend Origeo,03/04/2024,09/09/2024,02/09/2024,"10,0","93000,0",BRL,CIF,,2171,JS18,MT,"17,0",1565449,MT,72,AB3840,01000,156898
6820,40016559,10,00003400,Contrato Vend Origeo,03/04/2024,09/09/2024,02/09/2024,"10,0","85000,0",BRL,CIF,,2171,JS30,MT,"22,0",1565449,MT,72,AC0409,01000,156423
6821,40016560,10,00003417,Contrato Vend Origeo,03/04/2024,30/09/2024,20/09/2024,"20,0","175000,0",BRL,CIF,,2171,JS15,MT,"13,0",2381194,MT,85,AA6899,01000,156277
6822,40016561,10,00003509,Contrato Vend Origeo,04/04/2024,19/04/2024,15/04/2024,"10,0","750,0",USD,CIF,,2171,2171,MT,"9,0",1879162,MT,69,AB3838,B1260,156163
6823,40016562,10,00003508,Contrato Vend Origeo,04/04/2024,04/10/2024,30/09/2024,"20,0","197282,8",BRL,CIF,,2165,JS17,BA,"12,0",1903713,BA,11,AB1969,01000,156423
6824,40016562,20,00003508,Contrato Vend Origeo,04/04/2024,04/10/2024,30/09/2024,"2,0","19157,94",BRL,CIF,,2165,JS17,BA,"12,0",1903713,BA,11,AB1969,01000,157437
6825,40016563,10,00003511,Contrato Vend Origeo,05/04/2024,11/04/2024,08/04/2024,"260,0","8382,4",USD,CIF,,2166,2166,MA,"6,0",2020893,MA,187,,B1260,156007
6826,40016564,10,00003533,Contrato Vend Origeo,05/04/2024,12/04/2024,06/04/2024,"4500,0","40500,0",USD,CIF,,2171,2171,MT,"9,0",2335199,MT,17,AA8265,B1260,156170
6827,40016565,40,00003436,Contrato Vend Origeo,05/04/2024,15/09/2024,15/08/2024,"1410,0","4653,0",USD,CIF,,2171,2171,MT,"9,0",1051606,MT,32,AA7700,B1260,155987
6828,40016565,20,00003436,Contrato Vend Origeo,05/04/2024,15/09/2024,15/08/2024,"1000,0","8600,0",USD,CIF,,2171,2171,MT,"9,0",1051606,MT,32,AA7700,B1260,155992
6829,40016565,10,00003436,Contrato Vend Origeo,05/04/2024,15/09/2024,15/08/2024,"700,0","3430,0",USD,CIF,,2171,2171,MT,"9,0",1051606,MT,32,AA7700,B1260,155997
6830,40016565,30,00003436,Contrato Vend Origeo,05/04/2024,15/09/2024,15/08/2024,"600,0","15420,0",USD,CIF,,2171,2171,MT,"9,0",1051606,MT,32,AA7700,B1260,156007
6831,40016566,10,00003523,Contrato Vend Origeo,05/04/2024,30/04/2024,08/04/2024,"525,0","206325,0",USD,CIF,,2171,JG53,MT,"13,0",2365109,MT,172,AA6915,B1450,156233
6832,40016567,10,00003532,Contrato Vend Origeo,05/04/2024,12/04/2024,06/04/2024,"4500,0","40500,0",USD,CIF,,2171,2171,MT,"9,0",1178289,MT,32,AA7700,B1260,156170
